STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,TRANSPORT_MODE,Transport mode,VEHICLE_TYPE,Vehicle type,INFRASTRUCTURE_TYPE,Infrastructure type,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,POL,Poland,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2016,,14841,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,POL,Poland,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2017,,17149,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,POL,Poland,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2018,,22142,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,POL,Poland,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2019,,23085,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,POL,Poland,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2020,,21656,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,POL,Poland,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2021,,23115,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,POL,Poland,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2022,,22756,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,IDN,Indonesia,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,1988,,219959,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,IDN,Indonesia,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,1989,,234967,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,IDN,Indonesia,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,1990,,292937,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,IDN,Indonesia,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,1991,,318461,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,IDN,Indonesia,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,1992,,365520,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,IDN,Indonesia,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,1993,,389296,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,IDN,Indonesia,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,1994,,439189,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,IDN,Indonesia,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,1995,,519117,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,IDN,Indonesia,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,1996,,508974,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,IDN,Indonesia,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,1997,,494309,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,IDN,Indonesia,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,1998,,414117,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,IDN,Indonesia,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,1999,,418818,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,IDN,Indonesia,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2000,,451820,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,IDN,Indonesia,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2001,,497435,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,IDN,Indonesia,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2002,,525268,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,IDN,Indonesia,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2003,,528515,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,IDN,Indonesia,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2004,,507171,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,IDN,Indonesia,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2005,,523993,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,IDN,Indonesia,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2006,,465615,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,IDN,Indonesia,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2007,,600867,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,IDN,Indonesia,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2008,,604252,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,IDN,Indonesia,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2009,,775977,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,IDN,Indonesia,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2010,,703024,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,IDN,Indonesia,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2011,,978720,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,IDN,Indonesia,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2012,,1198223,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,IDN,Indonesia,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2013,,1240155,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,IDN,Indonesia,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2014,,1228070,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,IDN,Indonesia,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2015,,1056036,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,IDN,Indonesia,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2016,,1092488,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,IDN,Indonesia,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2017,,1121339,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,IDN,Indonesia,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2018,,1180759,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,NOR,Norway,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2003,,3810,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,NOR,Norway,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2004,,4181,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,NOR,Norway,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2005,,4311,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,NOR,Norway,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2006,,4367,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,NOR,Norway,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2007,,4618,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,NOR,Norway,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2008,,4761,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,NOR,Norway,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2009,,4380,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,NOR,Norway,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2010,,4907,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,NOR,Norway,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2011,,5070,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,NOR,Norway,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2012,,5228,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,NOR,Norway,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2013,,5604,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,NOR,Norway,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2014,,6205,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,NOR,Norway,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2015,,6016,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,NOR,Norway,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2016,,5794,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,NOR,Norway,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2017,,6070,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,NOR,Norway,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2018,,6272,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,NOR,Norway,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2019,,6411,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,NOR,Norway,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2020,,7128,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,NOR,Norway,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2021,,6640,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,NOR,Norway,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2022,,6747,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,BRN,Brunei Darussalam,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2000,,1106,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,BRN,Brunei Darussalam,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2001,,995,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,BRN,Brunei Darussalam,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2002,,1393,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,BRN,Brunei Darussalam,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2003,,1388,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,BRN,Brunei Darussalam,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2004,,1853,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,BRN,Brunei Darussalam,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2005,,1764,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,BRN,Brunei Darussalam,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2006,,1021,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,BRN,Brunei Darussalam,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2007,,1041,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,BRN,Brunei Darussalam,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2008,,946,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,BRN,Brunei Darussalam,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2009,,927,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,BRN,Brunei Darussalam,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2010,,1048,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,BRN,Brunei Darussalam,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2011,,1042,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,BRN,Brunei Darussalam,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2012,,1212,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,BRN,Brunei Darussalam,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2013,,1042,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,BRN,Brunei Darussalam,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2014,,846,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,BRN,Brunei Darussalam,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2015,,1920,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,BRN,Brunei Darussalam,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2016,,1846,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,BRN,Brunei Darussalam,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2017,,1872,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,BRN,Brunei Darussalam,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2018,,1816,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,BRN,Brunei Darussalam,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2019,,1570,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,DEU,Germany,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,1970,,2080,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,DEU,Germany,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,1971,,2889,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,DEU,Germany,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,1972,,4014,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,DEU,Germany,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,1973,,5634,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,DEU,Germany,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,1974,,6383,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,DEU,Germany,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,1975,,6005,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,DEU,Germany,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,1976,,7409,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,DEU,Germany,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,1977,,8517,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,DEU,Germany,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,1978,,10354,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,DEU,Germany,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,1979,,12384,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,DEU,Germany,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,1980,,13494,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,DEU,Germany,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,1981,,15670,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,DEU,Germany,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,1982,,15326,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,DEU,Germany,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,1983,,16816,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,DEU,Germany,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,1984,,19733,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,DEU,Germany,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,1985,,20888,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,DEU,Germany,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,1986,,22834,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,DEU,Germany,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,1987,,26078,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,DEU,Germany,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,1988,,26686,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,DEU,Germany,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,1989,,31115,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,DEU,Germany,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,1990,,33504,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,DEU,Germany,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,1991,,36080,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,DEU,Germany,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,1992,,37754,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,DEU,Germany,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,1993,,42734,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,DEU,Germany,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,1994,,47600,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,DEU,Germany,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,1995,,50501,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,DEU,Germany,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,1996,,51990,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,DEU,Germany,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,1997,,54440,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,DEU,Germany,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,1998,,54949,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,DEU,Germany,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,1999,,61970,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,DEU,Germany,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2000,,61034,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,DEU,Germany,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2001,,65631,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,DEU,Germany,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2002,,71942,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,DEU,Germany,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2003,,78675,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,DEU,Germany,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2004,,89472,,,,,,1,One
