"oro_type","term","project","language","article","access","agent","granularity","date","views","year"
"MRE Ocean","Marine energy","wikipedia","pt","Energia_marinha","all-access","all-agents","monthly",2020-07-01,170,"2020"
"MRE Ocean","Marine energy","wikipedia","pt","Energia_marinha","all-access","all-agents","monthly",2020-08-01,130,"2020"
"MRE Ocean","Marine energy","wikipedia","pt","Energia_marinha","all-access","all-agents","monthly",2020-09-01,172,"2020"
"MRE Ocean","Marine energy","wikipedia","pt","Energia_marinha","all-access","all-agents","monthly",2020-10-01,138,"2020"
"MRE Ocean","Marine energy","wikipedia","pt","Energia_marinha","all-access","all-agents","monthly",2020-11-01,171,"2020"
"MRE Ocean","Marine energy","wikipedia","pt","Energia_marinha","all-access","all-agents","monthly",2020-12-01,162,"2020"
"MRE Ocean","Marine energy","wikipedia","pt","Energia_marinha","all-access","all-agents","monthly",2021-01-01,114,"2021"
"MRE Ocean","Marine energy","wikipedia","pt","Energia_marinha","all-access","all-agents","monthly",2021-02-01,106,"2021"
"MRE Ocean","Marine energy","wikipedia","pt","Energia_marinha","all-access","all-agents","monthly",2021-03-01,132,"2021"
"MRE Ocean","Marine energy","wikipedia","pt","Energia_marinha","all-access","all-agents","monthly",2021-04-01,146,"2021"
"MRE Ocean","Marine energy","wikipedia","pt","Energia_marinha","all-access","all-agents","monthly",2021-05-01,128,"2021"
"MRE Ocean","Marine energy","wikipedia","pt","Energia_marinha","all-access","all-agents","monthly",2021-06-01,147,"2021"
"MRE Ocean","Marine energy","wikipedia","pt","Energia_marinha","all-access","all-agents","monthly",2021-07-01,131,"2021"
"MRE Ocean","Marine energy","wikipedia","pt","Energia_marinha","all-access","all-agents","monthly",2021-08-01,190,"2021"
"MRE Ocean","Marine energy","wikipedia","pt","Energia_marinha","all-access","all-agents","monthly",2021-09-01,178,"2021"
"MRE Ocean","Marine energy","wikipedia","pt","Energia_marinha","all-access","all-agents","monthly",2021-10-01,193,"2021"
"MRE Ocean","Marine energy","wikipedia","pt","Energia_marinha","all-access","all-agents","monthly",2021-11-01,279,"2021"
"MRE Ocean","Marine energy","wikipedia","pt","Energia_marinha","all-access","all-agents","monthly",2021-12-01,119,"2021"
"MRE Ocean","Marine energy","wikipedia","pt","Energia_marinha","all-access","all-agents","monthly",2022-01-01,124,"2022"
"MRE Ocean","Marine energy","wikipedia","pt","Energia_marinha","all-access","all-agents","monthly",2022-02-01,200,"2022"
"MRE Ocean","Marine energy","wikipedia","pt","Energia_marinha","all-access","all-agents","monthly",2022-03-01,185,"2022"
"MRE Ocean","Marine energy","wikipedia","pt","Energia_marinha","all-access","all-agents","monthly",2022-04-01,236,"2022"
"MRE Ocean","Marine energy","wikipedia","pt","Energia_marinha","all-access","all-agents","monthly",2022-05-01,263,"2022"
"MRE Ocean","Marine energy","wikipedia","pt","Energia_marinha","all-access","all-agents","monthly",2022-06-01,197,"2022"
"MRE Ocean","Marine energy","wikipedia","pt","Energia_marinha","all-access","all-agents","monthly",2022-07-01,158,"2022"
"MRE Ocean","Marine energy","wikipedia","pt","Energia_marinha","all-access","all-agents","monthly",2022-08-01,268,"2022"
"MRE Ocean","Marine energy","wikipedia","pt","Energia_marinha","all-access","all-agents","monthly",2022-09-01,223,"2022"
"MRE Ocean","Marine energy","wikipedia","pt","Energia_marinha","all-access","all-agents","monthly",2022-10-01,256,"2022"
"MRE Ocean","Marine energy","wikipedia","pt","Energia_marinha","all-access","all-agents","monthly",2022-11-01,207,"2022"
"MRE Ocean","Marine energy","wikipedia","pt","Energia_marinha","all-access","all-agents","monthly",2022-12-01,119,"2022"
